"","id","id_spp","id_process","E_sch","E_SE_sch","lnB0_sch","lnB0_SE_sch","lnB0Bug","E_D_sch","E_D_SE_sch","T_h_sch","T_h_SE_sch","T_pk_sch","P_pk_sch","P_pkBug","AIC_sch","r_sq_sch","AftPk","BefPk","MinVal","B0_renorm10"
"20","MTD3279","Chlorella saccharophila","gross photosynthesis",1.23830058444904,0.363188072492017,35.5462465525796,15.2459326252885,FALSE,1.25683449266537,0.266944484391106,309.302465147059,32.5487005814199,308.15,-15.115364067313,FALSE,-13.0580001076579,0.972501195624119,1,5,NA,1.36338331675164e-07
"21","MTD3281","Chlorella sorokiniana","gross photosynthesis",2.14010630179027,0.523382236798795,71.3310915989307,21.700361683701,FALSE,2.14040245104648,0.433821256222936,321.156394608072,2392.75734192075,313.15,-14.8608339861138,FALSE,5.06686349496126,0.874315560657068,1,6,NA,6.46732298977141e-08
"22","MTD3327","Chondrus crispus","net photosynthesis",0.621374368530594,0.223613379850083,12.9064939870132,9.28539744562786,FALSE,1.79063904769238,0.928695913257467,296.541261165386,2.76274062418094,298.923067,-11.8652875023141,FALSE,3.07591511014617,0.879475537082784,2,3,NA,3.47132284372727e-06
"23","MTD3328","Gigartina stellata","net photosynthesis",0.36887372580763,0.0822104046209645,1.780268371254,3.3933178728025,FALSE,2.12367853872485,1.04119568974345,297.821313398104,1.93964748217863,299.180497,-12.7901071010249,FALSE,-6.10251496201606,0.944919045407416,2,3,NA,1.61571853713199e-06
"24","MTD3333","Egeria densa","net photosynthesis",0.970387212990042,2.53117545251326,29.223793896247,101.787885445848,FALSE,2.35405671069389,1.1936535042109,294.709935303083,3.83907211307954,293.135662,-9.53469050448502,FALSE,7.02092581179252,0.707912153526035,2,2,NA,2.62004510719076e-05
"25","MTD3334","Hydrilla verticillata","net photosynthesis",4.38289866902132,1.05353302384409,165.124122345504,42.2750331735254,FALSE,4.96939041541597,0.938288570636071,294.900748082803,0.801045168027246,297.256993,-9.51437068256269,FALSE,-7.01733514813369,0.984962415829423,2,2,NA,5.30369228921617e-07
"26","MTD3363","Eucheuma isiforme","net photosynthesis",2.26968439682602,0.625628341730635,71.6957726589842,25.2604992347342,FALSE,4.1825747749878,0.534901246031771,293.356775135824,0.919522319680675,294.131674,-18.8653442974954,FALSE,8.14631768034834,0.931766058417218,4,3,NA,5.62611664986554e-10
"27","MTD3364","Eucheuma isiforme","net photosynthesis",0.452772771204196,0.10603559617445,-0.655048139368467,4.2837456673032,FALSE,1.94189372802262,0.167438384748182,296.754655639538,0.714959598865383,297.199,-18.6217913906794,FALSE,-17.141665784519,0.968231708347608,4,3,NA,4.52577980656852e-09
"28","MTD3365","Eucheuma nudum","net photosynthesis",1.56074561946295,0.476732806853437,43.8643278754178,19.0954284188781,FALSE,6.29809629323692,0.770504371508375,296.12533906607,0.95032346608342,297.144951,-17.6391958707002,FALSE,14.4660294885387,0.679769265253155,4,3,NA,1.90092228564153e-09
"29","MTD3366","Eucheuma acanthocladum","net photosynthesis",2.09024020882038,0.53795379392677,64.9449809131409,21.657065570789,FALSE,4.40338366220149,0.497282800679523,295.035639639801,1.04167330664056,294.207571,-17.9170130811677,FALSE,10.0884598719206,0.894130102257803,4,3,NA,1.02887203368521e-09
